timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
1172,4.656897,4.5519514,0.0,12.614895,0.10494566,0.0,4.5519514083862305,-0.1623644724844544,0.6801326,0.2341218
1173,3.4282575,5.1523566,0.0,12.050832,1.7240992,0.0,5.1523566246032715,-1.7620922158870211,0.6004052,-0.07972741
1174,4.031792,5.4096966,0.0,11.132207,1.3779044,0.0,5.409696578979492,-1.4250779206268929,0.25733972,-0.3430655
1175,7.169215,5.390196,0.0,13.299014,1.7790194,0.0,5.390195846557617,-1.8076783397224823,-0.019500494,-0.2768402
1176,2.2403848,5.6712074,0.0,10.917242,3.4308226,0.0,5.671207427978516,-3.474924343157262,0.28101182,0.3005123
1177,1.5374076,5.522174,0.0,8.538405,3.9847662,0.0,5.522173881530762,-4.035222427003294,-0.14903367,-0.4300455
1178,5.897671,4.9327602,0.0,10.125395,0.964911,0.0,4.932760238647461,-1.0384196969866224,-0.5894134,-0.44037974
1179,5.9506326,4.643297,0.0,11.3062315,1.3073354,0.0,4.64329719543457,-1.3518035116604707,-0.28946316,0.29995024
1180,7.4044523,4.914584,0.0,13.980906,2.4898682,0.0,4.914584159851074,-2.559507640489219,0.27128696,0.5607501
1181,6.5090365,5.6120186,0.0,15.185921,0.89701796,0.0,5.612018585205078,-0.9745043254895922,0.6974342,0.42614722
1182,2.8980978,6.2308207,0.0,13.45273,3.332723,0.0,6.230820655822754,-3.3715262065896754,0.61880183,-0.078632355
1183,4.479564,6.303873,0.0,12.825265,1.8243089,0.0,6.303873062133789,-1.8825364568713763,0.07305241,-0.5457494
1184,5.149977,6.2087307,0.0,11.69658,1.0587535,0.0,6.208730697631836,-1.0803298850340735,-0.09514248,-0.16819489
1185,6.8672094,5.8069105,0.0,13.598431,1.0602989,0.0,5.806910514831543,-1.1110578244061085,-0.40182042,-0.30667794
1186,6.456557,5.985485,0.0,13.479133,0.47107172,0.0,5.985485076904297,-0.5380400243684935,0.17857456,0.580395
1187,3.2207127,6.0821533,0.0,11.212255,2.8614407,0.0,6.0821533203125,-2.874464645685033,0.09666848,-0.08190608
1188,5.3616824,5.786315,0.0,11.545016,0.42463255,0.0,5.786314964294434,-0.4786751050612086,-0.29583824,-0.39250672
1189,2.0526779,5.5455503,0.0,8.337721,3.4928725,0.0,5.545550346374512,-3.510417959729066,-0.24076474,0.0550735
1190,5.795029,4.889889,0.0,9.817181,0.9051404,0.0,4.889888763427734,-0.9794130695216472,-0.6556616,-0.41489685
1191,5.1398125,4.544412,0.0,11.047599,0.59540033,0.0,4.544412136077881,-0.6436927745989962,-0.3454765,0.31018507
1192,3.2318616,4.883359,0.0,9.829491,1.6514974,0.0,4.883358955383301,-1.7368868861971314,0.33894658,0.6844231
1193,5.594216,4.8560185,0.0,10.382317,0.7381973,0.0,4.856018543243408,-0.7761929414850997,-0.027340412,-0.366287
1194,5.623462,4.7461014,0.0,11.342695,0.8773608,0.0,4.746101379394531,-0.891114331325789,-0.109917164,-0.08257675
1195,8.879699,5.017363,0.0,15.793372,3.8623357,0.0,5.01736307144165,-3.9140164771547106,0.2712617,0.38117886
1196,8.340403,5.9690056,0.0,17.56887,2.371397,0.0,5.969005584716797,-2.4870171171632123,0.95164275,0.68038106
1197,10.093213,6.8287516,0.0,20.451094,3.2644615,0.0,6.828751564025879,-3.3166381092178163,0.859746,-0.09189677
1198,5.669168,7.811311,0.0,17.500381,2.1421428,0.0,7.811310768127441,-2.203551968852536,0.9825592,0.122813225
1199,8.359803,7.911997,0.0,18.302795,0.44780636,0.0,7.911996841430664,-0.5410275956629533,0.100685835,-0.88187337
